UID,Date,Path
user_04492,2025-03-06,['goodbuy']
user_04492,2025-05-18,['channel_details']
user_04492,2025-07-15,['write-review-please']
user_04493,2025-01-18,['vip']
user_04493,2025-01-27,['series']
user_04493,2025-03-17,['beauty-ranking-tour']
user_04493,2025-03-30,['tags']
user_04493,2025-07-22,['brands']
user_04494,2025-02-26,['from=write']
user_04494,2025-03-11,['brand_gift']
user_04494,2025-05-17,['write-review-please']
user_04494,2025-05-29,['ranking']
user_04495,2025-02-25,['discount_messages']
user_04495,2025-03-08,['series']
user_04495,2025-05-06,['brand_gift']
user_04495,2025-05-23,['coupons']
user_04495,2025-06-17,['ranking']
user_04495,2025-06-18,['events']
user_04495,2025-07-19,['discount_messages']
user_04496,2025-07-09,['activities']
user_04496,2025-07-26,['channel=online']
user_04497,2025-01-04,['offers']
user_04497,2025-03-07,['beauty-awards']
user_04497,2025-03-25,['new-reviews']
user_04497,2025-05-06,['sell-channels']
user_04498,2025-03-23,['events']
user_04498,2025-03-31,['channel_details']
user_04498,2025-05-19,['beauty-awards']
user_04498,2025-07-26,['activities']
user_04499,2025-02-08,['channel_details']
user_04499,2025-03-19,['tags']
user_04499,2025-05-08,['products']
user_04499,2025-05-10,['goodbuy']
user_04499,2025-05-23,['new-products']
user_04499,2025-06-18,['write-review-please']
user_04499,2025-07-01,['series']
user_04500,2025-01-01,['sell-channels']
user_04500,2025-01-02,['discount_messages']
user_04500,2025-01-25,['beautynews']
user_04500,2025-03-12,['from=write']
user_04500,2025-04-17,['write-review-please']
user_04500,2025-06-01,['channel_details']
user_04500,2025-06-15,['beautynews']
user_04500,2025-06-28,['activities']
user_04500,2025-07-11,['beauty-ranking-tour']
user_04501,2025-03-07,['category_list']
user_04501,2025-05-26,['new-products']
user_04501,2025-06-02,['channel=offline']
user_04501,2025-06-06,['sell-channels']
user_04502,2025-01-02,['activities']
user_04502,2025-05-07,['goodbuy']
user_04502,2025-05-31,['coupons']
user_04502,2025-07-02,['tags']
user_04503,2025-02-04,['channel_details']
user_04503,2025-02-19,['products']
user_04503,2025-03-17,['vip']
user_04503,2025-03-21,['goodbuy']
user_04503,2025-05-03,['discount_messages']
user_04503,2025-07-11,['channel_details']
user_04503,2025-07-18,['new-reviews']
user_04504,2025-01-01,['brands']
user_04504,2025-01-31,['brand_gift']
user_04504,2025-03-29,['products']
user_04504,2025-04-05,['activities']
user_04504,2025-05-05,['beauty-ranking-tour']
user_04504,2025-06-21,['coupons']
user_04505,2025-03-04,['coupons']
user_04505,2025-03-19,['vip']
user_04505,2025-04-13,['vip']
user_04505,2025-05-06,['beauty-ranking-tour']
user_04505,2025-06-05,['brands']
user_04505,2025-07-13,['new-reviews']
user_04506,2025-01-10,['events']
user_04506,2025-03-10,['channel_details']
user_04506,2025-05-04,['categories']
user_04506,2025-05-18,['activities']
user_04506,2025-07-15,['products']
user_04507,2025-06-27,['categories']
user_04507,2025-07-04,['offers']
user_04507,2025-07-28,['from=write']
user_04508,2025-01-24,['products']
user_04508,2025-03-10,['category_list']
user_04508,2025-04-10,['brand_gift']
user_04508,2025-05-16,['from=write']
user_04509,2025-01-19,['goodbuy']
user_04509,2025-02-24,['new-reviews']
user_04509,2025-03-12,['sell-channels']
user_04509,2025-04-02,['goodbuy']
user_04509,2025-06-12,['new-products']
user_04509,2025-06-21,['events']
user_04510,2025-04-20,['activities']
user_04510,2025-07-17,['coupons']
user_04511,2025-01-30,['events']
user_04511,2025-04-25,['tags']
user_04511,2025-05-13,['ranking']
user_04511,2025-06-13,['channel_details']
user_04512,2025-02-21,['brand-events']
user_04512,2025-04-06,['sell-channels']
user_04512,2025-04-09,['brand_gift']
user_04512,2025-06-05,['beauty-ranking-tour']
user_04512,2025-06-18,['category_list']
user_04513,2025-03-30,['new-reviews']
user_04513,2025-04-07,['brand_gift']
user_04513,2025-04-19,['beautynews']
user_04513,2025-04-24,['events']
user_04513,2025-05-24,['discount_messages']
user_04513,2025-06-04,['channel=online']
user_04515,2025-01-27,['ranking']
user_04515,2025-03-15,['beauty-ranking-tour']
user_04516,2025-01-02,['brand-events']
user_04516,2025-01-25,"['write-review-please', 'reviews']"
user_04516,2025-05-19,['brand-events']
user_04516,2025-07-01,['category_list']
user_04517,2025-02-13,['categories']
user_04517,2025-02-27,['category_list']
user_04517,2025-03-20,['category_list']
user_04517,2025-05-13,['beautynews']
user_04517,2025-05-17,['products']
user_04517,2025-06-02,['beautynews']
user_04517,2025-07-19,['ranking']
user_04518,2025-01-16,['beauty-ranking-tour']
user_04518,2025-01-30,['events']
user_04518,2025-02-07,['category_list']
user_04518,2025-04-22,['from=write']
user_04518,2025-05-21,['products']
user_04518,2025-07-09,['channel=online']
user_04519,2025-01-18,['sell-channels']
user_04519,2025-02-27,['beauty-ranking-tour']
user_04519,2025-03-27,['channel=offline']
user_04519,2025-04-22,['sell-channels']
user_04519,2025-06-05,['reviews']
user_04519,2025-06-24,['coupons']
user_04520,2025-03-15,['channel=offline']
user_04520,2025-04-29,['tags']
user_04520,2025-05-10,['from=write']
user_04520,2025-05-17,['tags']
user_04520,2025-06-03,['vip']
user_04520,2025-07-19,['sell-channels']
user_04521,2025-02-05,['coupons']
user_04521,2025-03-02,['beauty-awards']
user_04521,2025-06-01,['offers']
user_04521,2025-06-24,['brands']
user_04522,2025-01-01,['offers']
user_04522,2025-01-15,['beautynews']
user_04522,2025-03-13,['beautynews']
user_04522,2025-04-23,['vip']
user_04522,2025-06-15,['from=write']
user_04523,2025-01-11,['tags']
user_04523,2025-01-13,['news']
user_04523,2025-03-11,['channel=online']
user_04523,2025-05-28,['sell-channels']
user_04523,2025-06-05,['channel=offline']
user_04524,2025-01-10,['beautynews']
user_04524,2025-02-09,['offers']
user_04524,2025-03-13,['beautynews']
user_04524,2025-04-10,['channel_details']
user_04524,2025-04-27,['products']
user_04524,2025-05-15,['coupons']
user_04524,2025-07-21,['from=write']
user_04524,2025-07-30,"['beautynews', 'new-reviews']"
user_04525,2025-01-09,['news']
user_04525,2025-03-19,['categories']
user_04525,2025-03-26,['events']
user_04525,2025-07-14,['sell-channels']
user_04525,2025-07-28,['from=write']
user_04526,2025-01-10,['write-review-please']
user_04526,2025-03-27,['offers']
user_04526,2025-05-20,['categories']
user_04526,2025-06-19,['coupons']
user_04526,2025-07-02,['reviews']
user_04526,2025-07-13,['beauty-awards']
user_04526,2025-07-21,['brand-events']
user_04527,2025-01-29,['events']
user_04527,2025-02-10,['categories']
user_04527,2025-02-16,['news']
user_04527,2025-02-25,['channel_details']
user_04527,2025-06-17,['beautynews']
user_04527,2025-06-25,['beautynews']
user_04527,2025-07-07,['goodbuy']
user_04527,2025-07-27,['ranking']
user_04528,2025-02-14,['category_list']
user_04528,2025-05-13,['news']
user_04528,2025-06-27,['channel_details']
user_04528,2025-06-30,['offers']
user_04528,2025-07-01,['discount_messages']
user_04528,2025-07-06,['category_list']
user_04528,2025-07-07,['tags']
user_04528,2025-07-17,['from=write']
user_04528,2025-07-23,['goodbuy']
user_04528,2025-07-27,['channel_details']
user_04529,2025-02-02,['channel=offline']
user_04529,2025-06-02,['ranking']
user_04530,2025-01-12,['coupons']
user_04530,2025-02-05,['series']
user_04530,2025-03-26,['discount_messages']
user_04530,2025-05-29,['new-products']
user_04530,2025-06-19,['activities']
user_04530,2025-07-05,['vip']
user_04531,2025-01-24,['news']
user_04531,2025-02-21,['channel_details']
user_04531,2025-04-08,['coupons']
user_04531,2025-04-25,['channel=online']
user_04531,2025-05-31,['offers']
user_04532,2025-01-03,['tags']
user_04532,2025-02-05,['news']
user_04532,2025-05-20,['brand_gift']
user_04533,2025-01-02,['reviews']
user_04533,2025-01-30,['activities']
user_04533,2025-02-03,['beauty-awards']
user_04533,2025-02-21,['brand_gift']
user_04533,2025-04-15,['discount_messages']
user_04533,2025-05-03,['reviews']
user_04533,2025-05-18,['discount_messages']
user_04533,2025-05-20,['beauty-ranking-tour']
user_04533,2025-07-16,['news']
user_04534,2025-01-20,['channel_details']
user_04534,2025-02-05,['sell-channels']
user_04534,2025-02-10,['write-review-please']
user_04534,2025-02-26,['brands']
user_04534,2025-03-24,['categories']
user_04534,2025-05-03,['channel_details']
user_04534,2025-05-08,['beauty-ranking-tour']
user_04534,2025-05-21,['vip']
user_04534,2025-07-05,['brand-events']
user_04534,2025-07-10,['news']
user_04535,2025-01-01,['beauty-ranking-tour']
user_04535,2025-01-06,['brand-events']
user_04535,2025-02-18,['write-review-please']
user_04535,2025-03-31,['news']
user_04536,2025-03-01,['events']
user_04536,2025-04-23,['news']
user_04536,2025-05-02,['brands']
user_04536,2025-05-11,['activities']
user_04536,2025-05-21,['activities']
user_04536,2025-07-14,['sell-channels']
user_04536,2025-07-30,['brand_gift']
user_04537,2025-03-27,['beauty-ranking-tour']
user_04537,2025-06-10,['activities']
user_04537,2025-07-25,"['brand-events', 'beautynews']"
user_04538,2025-01-15,['brands']
user_04538,2025-03-04,['coupons']
user_04538,2025-04-26,['ranking']
user_04538,2025-05-10,['offers']
user_04538,2025-05-25,['ranking']
user_04538,2025-07-30,['goodbuy']
user_04539,2025-04-16,['events']
user_04539,2025-04-25,['beauty-awards']
user_04539,2025-05-20,['goodbuy']
user_04539,2025-06-05,['sell-channels']
user_04539,2025-06-28,['series']
user_04540,2025-02-15,['write-review-please']
user_04540,2025-04-21,['beauty-awards']
user_04541,2025-01-04,['products']
user_04541,2025-02-18,['beauty-awards']
user_04541,2025-06-11,['sell-channels']
user_04541,2025-07-10,['series']
user_04542,2025-01-17,['new-products']
user_04542,2025-03-28,['channel=online']
user_04542,2025-04-24,['brand-events']
user_04542,2025-05-25,['goodbuy']
user_04542,2025-05-30,['vip']
user_04543,2025-01-24,['new-products']
user_04543,2025-04-19,['channel=offline']
user_04543,2025-05-21,['vip']
user_04543,2025-06-14,['category_list']
user_04543,2025-07-22,['brand-events']
user_04544,2025-01-17,['products']
user_04544,2025-05-29,['from=write']
user_04544,2025-07-13,['events']
user_04546,2025-01-03,['tags']
user_04546,2025-01-11,['brand-events']
user_04546,2025-01-16,['events']
user_04546,2025-02-02,['coupons']
user_04546,2025-04-01,['categories']
user_04546,2025-06-14,['beauty-ranking-tour']
user_04547,2025-01-16,['brand-events']
user_04547,2025-01-31,['write-review-please']
user_04547,2025-04-14,['coupons']
user_04547,2025-06-07,['channel=online']
user_04547,2025-06-24,['brand-events']
user_04547,2025-06-26,['brand_gift']
user_04548,2025-03-27,['beauty-awards']
user_04548,2025-05-17,['goodbuy']
user_04548,2025-06-25,['activities']
user_04549,2025-01-02,['products']
user_04549,2025-04-07,['from=write']
user_04549,2025-07-06,['discount_messages']
user_04549,2025-07-15,['events']
user_04550,2025-01-13,['discount_messages']
user_04550,2025-02-06,['series']
user_04550,2025-02-20,['brands']
user_04550,2025-04-05,['beauty-ranking-tour']
user_04550,2025-04-29,['news']
user_04550,2025-07-01,['sell-channels']
user_04551,2025-04-07,['brand-events']
user_04551,2025-05-05,['beauty-awards']
user_04551,2025-05-07,['brands']
user_04551,2025-07-30,['coupons']
user_04552,2025-01-10,['sell-channels']
user_04552,2025-01-30,['brand-events']
user_04552,2025-03-06,['beauty-awards']
user_04552,2025-03-25,['categories']
user_04552,2025-05-13,['series']
user_04552,2025-05-23,['channel=online']
user_04552,2025-07-09,"['beauty-ranking-tour', 'brands']"
user_04552,2025-07-30,['offers']
user_04553,2025-01-02,['coupons']
user_04553,2025-01-03,['products']
user_04553,2025-01-19,['vip']
user_04553,2025-01-27,['offers']
user_04553,2025-03-07,['products']
user_04553,2025-04-09,['brand-events']
user_04553,2025-07-20,['ranking']
user_04554,2025-02-17,['activities']
user_04554,2025-04-14,['reviews']
user_04554,2025-06-10,['reviews']
user_04554,2025-07-20,['channel_details']
user_04555,2025-01-10,['news']
user_04555,2025-04-03,['brand-events']
user_04555,2025-04-04,['categories']
user_04555,2025-06-09,['write-review-please']
user_04555,2025-06-11,['brand-events']
user_04555,2025-06-12,['channel=online']
user_04556,2025-01-02,['channel=online']
user_04556,2025-02-21,['channel_details']
user_04556,2025-04-11,['new-products']
user_04556,2025-05-09,['from=write']
user_04556,2025-07-21,['tags']
user_04557,2025-01-21,['categories']
user_04557,2025-06-15,['beautynews']
user_04557,2025-07-09,['activities']
user_04557,2025-07-22,['brand_gift']
user_04557,2025-07-24,['channel_details']
user_04558,2025-03-03,['products']
user_04558,2025-03-09,['sell-channels']
user_04558,2025-06-20,['beauty-ranking-tour']
user_04558,2025-06-24,['brand_gift']
user_04558,2025-06-25,['events']
user_04558,2025-06-27,['brands']
user_04559,2025-02-23,['activities']
user_04559,2025-03-08,['offers']
user_04559,2025-03-15,['vip']
user_04559,2025-03-26,['categories']
user_04559,2025-03-29,['ranking']
user_04559,2025-04-22,['brands']
user_04560,2025-01-29,['brands']
user_04560,2025-02-08,['events']
user_04560,2025-02-28,['goodbuy']
user_04560,2025-03-22,['channel=online']
user_04560,2025-03-26,['category_list']
user_04560,2025-04-18,['tags']
user_04560,2025-05-01,['news']
user_04560,2025-07-08,['brand_gift']
user_04561,2025-01-12,['category_list']
user_04561,2025-06-02,['series']
user_04561,2025-06-10,['ranking']
user_04561,2025-06-11,['vip']
user_04561,2025-06-24,['offers']
user_04561,2025-07-01,['events']
user_04562,2025-02-15,['brand_gift']
user_04562,2025-02-26,['beauty-ranking-tour']
user_04562,2025-04-03,['reviews']
user_04562,2025-06-08,['write-review-please']
user_04563,2025-01-17,['brand_gift']
user_04563,2025-01-18,['offers']
user_04563,2025-03-21,['new-products']
user_04563,2025-06-23,['vip']
user_04563,2025-07-15,['coupons']
user_04564,2025-05-19,['channel=online']
user_04565,2025-01-20,['beauty-ranking-tour']
user_04565,2025-03-28,['sell-channels']
user_04565,2025-04-13,['series']
user_04565,2025-05-11,['new-reviews']
user_04565,2025-07-05,['discount_messages']
user_04565,2025-07-25,['ranking']
user_04565,2025-07-30,['brand_gift']
user_04566,2025-01-12,['categories']
user_04566,2025-01-28,['series']
user_04566,2025-01-30,['beauty-ranking-tour']
user_04566,2025-04-30,['events']
user_04566,2025-07-29,['new-reviews']
user_04567,2025-01-04,['brand-events']
user_04567,2025-01-11,['brand_gift']
user_04567,2025-02-14,['discount_messages']
user_04567,2025-03-23,['reviews']
user_04568,2025-02-23,['goodbuy']
user_04569,2025-01-23,['brand_gift']
user_04569,2025-02-14,['offers']
user_04569,2025-03-29,['ranking']
user_04569,2025-04-07,['beauty-awards']
user_04569,2025-05-10,['goodbuy']
user_04569,2025-06-18,['write-review-please']
user_04570,2025-01-27,['category_list']
user_04570,2025-03-17,['brand-events']
user_04570,2025-04-22,['series']
user_04570,2025-05-19,['coupons']
user_04570,2025-05-22,['beauty-ranking-tour']
user_04571,2025-01-22,['tags']
user_04571,2025-01-30,['channel=offline']
user_04571,2025-03-08,['vip']
user_04571,2025-05-02,['offers']
user_04572,2025-01-04,['new-reviews']
user_04572,2025-01-19,['coupons']
user_04572,2025-02-17,['coupons']
user_04572,2025-03-16,['activities']
user_04572,2025-04-08,['tags']
user_04572,2025-04-10,['write-review-please']
user_04572,2025-06-08,['activities']
user_04573,2025-01-22,['series']
user_04573,2025-05-08,['brand_gift']
user_04573,2025-05-31,['ranking']
user_04573,2025-06-06,['new-reviews']
user_04573,2025-06-18,['news']
user_04574,2025-02-03,['products']
user_04574,2025-03-10,['new-products']
user_04574,2025-04-25,['offers']
user_04574,2025-06-04,['beautynews']
user_04574,2025-07-06,['beauty-ranking-tour']
user_04574,2025-07-09,['beauty-ranking-tour']
user_04574,2025-07-10,['tags']
user_04575,2025-01-01,['channel_details']
user_04575,2025-03-26,['coupons']
user_04575,2025-05-13,['channel=online']
user_04575,2025-06-18,['from=write']
user_04575,2025-06-27,['news']
user_04575,2025-07-12,['brands']
user_04575,2025-07-26,['ranking']
user_04576,2025-01-20,['offers']
user_04577,2025-04-20,['category_list']
user_04577,2025-06-11,['reviews']
user_04577,2025-06-25,['channel=online']
user_04577,2025-07-16,['category_list']
user_04577,2025-07-29,['new-products']
user_04578,2025-05-18,['from=write']
user_04579,2025-01-08,['ranking']
user_04579,2025-02-17,['categories']
user_04579,2025-02-23,"['activities', 'brands']"
user_04579,2025-03-25,['products']
user_04579,2025-05-09,['sell-channels']
user_04579,2025-05-22,"['brand-events', 'series']"
user_04579,2025-06-13,['categories']
user_04579,2025-06-16,['offers']
user_04580,2025-02-04,['products']
user_04580,2025-03-27,['reviews']
user_04580,2025-07-08,['brand_gift']
user_04581,2025-01-24,['beautynews']
user_04581,2025-01-30,['brands']
user_04581,2025-02-05,['new-reviews']
user_04581,2025-02-19,['channel=online']
user_04581,2025-02-21,['beautynews']
user_04581,2025-03-10,['channel=offline']
user_04581,2025-03-13,['channel=online']
user_04581,2025-04-04,['ranking']
user_04581,2025-04-17,['activities']
user_04581,2025-07-23,['offers']
user_04582,2025-01-19,['beauty-awards']
user_04582,2025-04-02,['coupons']
user_04582,2025-04-17,['offers']
user_04582,2025-07-12,['products']
user_04583,2025-01-27,['channel_details']
user_04583,2025-02-06,['channel=offline']
user_04583,2025-03-02,['products']
user_04583,2025-03-24,['write-review-please']
user_04583,2025-05-11,['tags']
user_04583,2025-05-27,['channel=offline']
user_04583,2025-06-07,['category_list']
user_04583,2025-07-04,['beauty-ranking-tour']
user_04584,2025-01-29,['news']
user_04584,2025-02-04,['categories']
user_04584,2025-02-09,['discount_messages']
user_04584,2025-04-07,['events']
user_04584,2025-05-07,['series']
user_04584,2025-05-15,['beauty-awards']
user_04584,2025-07-13,['news']
user_04584,2025-07-25,['ranking']
user_04585,2025-01-07,['coupons']
user_04585,2025-05-09,['channel=online']
user_04585,2025-06-17,['channel_details']
user_04585,2025-07-06,['channel=online']
user_04586,2025-01-18,['brand_gift']
user_04586,2025-01-29,['discount_messages']
user_04586,2025-02-01,['events']
user_04586,2025-03-17,['new-products']
user_04586,2025-03-27,['series']
user_04586,2025-05-13,['beauty-ranking-tour']
user_04586,2025-05-31,['write-review-please']
user_04587,2025-02-14,['write-review-please']
user_04587,2025-03-12,['brands']
user_04587,2025-04-23,['ranking']
user_04587,2025-05-27,['discount_messages']
user_04587,2025-06-11,['goodbuy']
user_04587,2025-07-23,['vip']
user_04588,2025-01-20,['brand_gift']
user_04588,2025-03-11,['channel=online']
user_04588,2025-06-02,['new-reviews']
user_04588,2025-06-27,['channel=offline']
user_04589,2025-01-08,['from=write']
user_04589,2025-01-10,['brand_gift']
user_04589,2025-02-20,['news']
user_04589,2025-03-14,['ranking']
user_04589,2025-04-22,['channel=offline']
user_04589,2025-06-02,['beauty-awards']
user_04589,2025-07-01,['write-review-please']
user_04590,2025-06-10,['tags']
user_04590,2025-06-19,['category_list']
user_04590,2025-06-20,['coupons']
user_04591,2025-03-22,['write-review-please']
user_04591,2025-04-05,['channel=offline']
user_04591,2025-04-16,['activities']
user_04591,2025-06-24,['new-products']
user_04591,2025-07-23,['sell-channels']
user_04592,2025-01-01,['write-review-please']
user_04592,2025-01-02,['coupons']
user_04592,2025-02-23,['products']
user_04592,2025-03-10,['discount_messages']
user_04592,2025-03-20,['products']
user_04592,2025-05-11,['vip']
user_04592,2025-06-10,['categories']
user_04592,2025-07-09,['discount_messages']
user_04593,2025-01-19,['brand-events']
user_04593,2025-05-10,['activities']
user_04593,2025-05-29,['ranking']
user_04594,2025-01-03,['channel_details']
user_04594,2025-04-29,['sell-channels']
user_04594,2025-05-15,['brands']
user_04594,2025-07-25,['events']
user_04595,2025-02-21,['beautynews']
user_04595,2025-03-23,['activities']
user_04595,2025-04-17,['activities']
user_04595,2025-05-11,['write-review-please']
user_04596,2025-02-10,['news']
user_04596,2025-02-21,['from=write']
user_04596,2025-04-14,['channel=online']
user_04596,2025-04-28,['series']
user_04596,2025-06-03,['brand_gift']
user_04596,2025-07-08,['goodbuy']
user_04597,2025-04-02,['beauty-awards']
user_04597,2025-07-03,['goodbuy']
user_04598,2025-01-26,['brands']
user_04598,2025-02-02,['offers']
user_04598,2025-04-07,['sell-channels']
user_04598,2025-05-21,['ranking']
user_04598,2025-06-04,['channel=online']
user_04598,2025-06-10,['category_list']
user_04598,2025-06-11,['brands']
user_04598,2025-06-20,['channel_details']
user_04598,2025-07-21,['offers']
user_04599,2025-01-24,['categories']
user_04599,2025-04-08,['series']
user_04599,2025-05-09,['reviews']
user_04599,2025-05-15,['beautynews']
user_04599,2025-07-18,['tags']
user_04599,2025-07-20,['beauty-ranking-tour']
user_04600,2025-01-07,['vip']
user_04600,2025-03-18,['vip']
user_04600,2025-03-30,['from=write']
user_04600,2025-03-31,['categories']
user_04600,2025-04-07,['activities']
user_04600,2025-07-30,['beautynews']
user_04601,2025-05-29,['brand_gift']
user_04601,2025-07-05,['new-reviews']
user_04601,2025-07-10,['category_list']
user_04602,2025-02-16,['beauty-ranking-tour']
user_04602,2025-02-27,['category_list']
user_04602,2025-04-08,['channel_details']
user_04602,2025-04-25,['brand_gift']
user_04602,2025-04-28,['coupons']
user_04602,2025-06-18,['from=write']
user_04602,2025-06-20,['new-products']
user_04602,2025-07-07,['coupons']
user_04603,2025-01-17,['beautynews']
user_04603,2025-02-07,['beauty-awards']
user_04603,2025-03-10,['tags']
user_04603,2025-06-03,['activities']
user_04603,2025-06-05,['categories']
user_04603,2025-07-02,"['products', 'reviews']"
user_04603,2025-07-03,['vip']
user_04603,2025-07-15,['goodbuy']
user_04603,2025-07-17,['channel_details']
user_04604,2025-01-15,['reviews']
user_04604,2025-02-14,['brands']
user_04604,2025-05-07,['channel=offline']
user_04604,2025-05-26,['discount_messages']
user_04604,2025-06-07,['categories']
user_04604,2025-06-21,['reviews']
user_04604,2025-07-10,['series']
user_04605,2025-02-24,['events']
user_04605,2025-04-01,['beautynews']
user_04605,2025-07-22,['channel_details']
user_04606,2025-02-09,['channel=offline']
user_04606,2025-05-09,['news']
user_04606,2025-05-28,['beauty-ranking-tour']
user_04606,2025-06-13,['coupons']
user_04606,2025-06-14,['channel_details']
user_04606,2025-07-29,['beauty-ranking-tour']
user_04607,2025-05-17,['categories']
user_04607,2025-07-02,['beauty-ranking-tour']
user_04608,2025-02-04,['beauty-awards']
user_04608,2025-03-09,['new-products']
user_04608,2025-05-16,['category_list']
user_04608,2025-05-31,['beauty-ranking-tour']
user_04609,2025-02-01,['channel_details']
user_04609,2025-02-25,['goodbuy']
user_04609,2025-03-23,['brand_gift']
user_04609,2025-04-09,['channel=online']
user_04609,2025-06-03,['tags']
user_04609,2025-07-09,['vip']
user_04610,2025-01-06,['discount_messages']
user_04610,2025-04-11,['sell-channels']
user_04610,2025-05-30,['from=write']
user_04610,2025-06-27,['channel_details']
user_04610,2025-07-19,['write-review-please']
user_04611,2025-02-10,['activities']
user_04611,2025-02-18,['category_list']
user_04611,2025-02-26,['reviews']
user_04611,2025-05-09,['goodbuy']
user_04611,2025-05-30,['tags']
user_04611,2025-06-08,['news']
user_04611,2025-07-14,['activities']
user_04612,2025-04-18,['activities']
user_04612,2025-04-24,['coupons']
user_04612,2025-07-24,['channel=offline']
user_04613,2025-01-16,['new-reviews']
user_04613,2025-03-20,['sell-channels']
user_04613,2025-05-04,['beauty-awards']
user_04613,2025-07-03,['vip']
user_04613,2025-07-13,['offers']
user_04613,2025-07-27,['brand-events']
user_04614,2025-07-01,['sell-channels']
user_04614,2025-07-30,['beauty-ranking-tour']
user_04615,2025-05-07,['categories']
user_04615,2025-05-14,['brands']
user_04615,2025-06-12,['beautynews']
user_04616,2025-01-03,['category_list']
user_04616,2025-01-27,['beautynews']
user_04616,2025-01-29,['channel=offline']
user_04616,2025-02-16,['ranking']
user_04616,2025-02-20,['channel=offline']
user_04616,2025-03-07,['beauty-ranking-tour']
user_04616,2025-04-01,['coupons']
user_04616,2025-04-23,['series']
user_04617,2025-05-08,['offers']
user_04618,2025-03-13,['brand-events']
user_04618,2025-04-15,['new-reviews']
user_04618,2025-05-31,['news']
user_04619,2025-02-25,['brand-events']
user_04619,2025-06-22,['series']
user_04619,2025-06-30,['new-products']
user_04620,2025-01-02,['offers']
user_04620,2025-01-09,['channel_details']
user_04620,2025-02-05,['series']
user_04620,2025-05-08,['products']
user_04620,2025-05-24,['vip']
user_04620,2025-07-18,['reviews']
user_04621,2025-01-04,['brands']
user_04621,2025-02-04,['sell-channels']
user_04621,2025-05-09,['categories']
user_04621,2025-06-06,['categories']
user_04621,2025-06-26,['coupons']
user_04621,2025-06-28,['new-reviews']
user_04621,2025-07-19,['channel=online']
user_04621,2025-07-20,['offers']
user_04622,2025-02-07,['categories']
user_04622,2025-05-23,['brands']
user_04622,2025-06-25,['events']
user_04623,2025-01-03,['tags']
user_04623,2025-04-30,['channel=online']
user_04623,2025-05-03,['coupons']
user_04624,2025-01-31,['ranking']
user_04624,2025-04-03,['beauty-ranking-tour']
user_04624,2025-06-08,['category_list']
user_04624,2025-06-12,['sell-channels']
user_04624,2025-06-21,['vip']
user_04624,2025-07-20,['from=write']
user_04625,2025-03-13,['beauty-ranking-tour']
user_04625,2025-04-18,['category_list']
user_04625,2025-05-27,['category_list']
user_04625,2025-05-30,['goodbuy']
user_04625,2025-06-15,['sell-channels']
user_04625,2025-06-16,['beauty-ranking-tour']
user_04625,2025-07-02,['vip']
user_04626,2025-01-25,['beautynews']
user_04626,2025-02-15,['discount_messages']
user_04626,2025-03-29,['beautynews']
user_04627,2025-03-20,['tags']
user_04627,2025-05-25,['channel=offline']
user_04627,2025-05-31,['beauty-ranking-tour']
user_04627,2025-06-17,['products']
user_04627,2025-07-04,['categories']
user_04627,2025-07-09,['channel_details']
user_04628,2025-02-19,['new-reviews']
user_04628,2025-04-23,['new-reviews']
user_04628,2025-05-20,['beautynews']
user_04628,2025-06-30,['goodbuy']
user_04629,2025-01-08,['category_list']
user_04629,2025-02-20,['categories']
user_04629,2025-02-24,['coupons']
user_04629,2025-05-11,['categories']
user_04629,2025-06-13,['brand-events']
user_04629,2025-07-07,['sell-channels']
user_04630,2025-01-05,['channel=online']
user_04630,2025-01-24,['brands']
user_04630,2025-03-05,['brand-events']
user_04630,2025-03-15,['categories']
user_04630,2025-04-02,['sell-channels']
user_04630,2025-04-29,['from=write']
user_04630,2025-05-12,['series']
user_04631,2025-03-01,['sell-channels']
user_04631,2025-04-30,['offers']
user_04631,2025-05-25,['activities']
user_04631,2025-06-26,['discount_messages']
user_04632,2025-02-02,['channel=offline']
user_04632,2025-03-15,['beauty-awards']
user_04632,2025-04-10,['goodbuy']
user_04632,2025-04-23,['channel=offline']
user_04632,2025-05-21,['news']
user_04632,2025-06-17,['category_list']
user_04632,2025-07-08,['sell-channels']
user_04632,2025-07-10,['from=write']
user_04632,2025-07-12,['channel=offline']
user_04633,2025-03-09,['vip']
user_04633,2025-04-14,['channel_details']
user_04633,2025-04-25,['sell-channels']
user_04633,2025-05-28,['category_list']
user_04633,2025-07-17,['new-reviews']
user_04634,2025-02-10,['vip']
user_04634,2025-03-18,['ranking']
user_04634,2025-04-02,['activities']
user_04634,2025-04-26,['brand-events']
user_04634,2025-04-27,['category_list']
user_04634,2025-06-05,['reviews']
user_04634,2025-07-21,['discount_messages']
user_04634,2025-07-24,['discount_messages']
user_04635,2025-03-04,['products']
user_04635,2025-03-30,['discount_messages']
user_04635,2025-06-06,['channel=online']
user_04635,2025-07-10,['tags']
user_04635,2025-07-13,['from=write']
user_04636,2025-02-12,['offers']
user_04636,2025-02-16,['write-review-please']
user_04636,2025-03-22,['tags']
user_04636,2025-04-22,['products']
user_04636,2025-05-20,['brands']
user_04636,2025-05-23,['categories']
user_04636,2025-06-02,['channel=online']
user_04636,2025-06-19,['discount_messages']
user_04636,2025-07-06,['brand_gift']
user_04636,2025-07-27,['brand-events']
user_04637,2025-01-24,['beauty-awards']
user_04637,2025-03-21,['channel_details']
